V101	countyfips	countyname
361052196.0	18097	"Marion IN"
363100652.0	41051	"Multnomah OR"
362469383.0	06071	"San Bernardino CA"
361640886.0	48187	"Guadalupe TX"
361058224.0	13121	"Fulton GA"
360849501.0	08069	"Larimer CO"
361499957.0	11001	"District of Columbia DC"
362293152.0	13021	"Bibb GA"
361266000.0	37063	"Durham NC"
361128181.0	17043	"DuPage IL"
362718121.0	37063	"Durham NC"
362649455.0	01009	"Blount AL"
362573196.0	42017	"Bucks PA"
361312216.0	27035	"Crow Wing MN"
361304289.0	12086	"Miami-Dade FL"
361006686.0	12011	"Broward FL"
361406747.0	36025	"Delaware NY"
361294661.0	12073	"Leon FL"
360966331.0	36061	"New York NY"
361720339.0	41051	"Multnomah OR"
361046193.0	41019	"Douglas OR"
360974857.0	24031	"Montgomery MD"
360875971.0	18067	"Howard IN"
362381047.0	09001	"Fairfield CT"
361154455.0	51191	"Washington VA"
361203345.0	06097	"Sonoma CA"
361296780.0	48201	"Harris TX"
361063670.0	37195	"Wilson NC"
361000412.0	06071	"San Bernardino CA"
361536858.0	25017	"Middlesex MA"
350072676.0	54033	"Harrison WV"
361050882.0	37183	"Wake NC"
361508301.0	36061	"New York NY"
360962979.0	16057	"Latah ID"
361017616.0	42029	"Chester PA"
361248575.0	12095	"Orange FL"
361056068.0	33017	"Strafford NH"
361833910.0	13067	"Cobb GA"
361183387.0	27083	"Lyon MN"
360942260.0	36009	"Cattaraugus NY"
361751654.0	22007	"Assumption Parish LA"
361404833.0	12031	"Duval FL"
361075569.0	50005	"Caledonia VT"
361067376.0	36103	"Suffolk NY"
361121908.0	42045	"Delaware PA"
362075076.0	42027	"Centre PA"
361228487.0	42071	"Lancaster PA"
363065541.0	16005	"Bannock ID"
361290147.0	48329	"Midland TX"
361526239.0	29031	"Cape Girardeau MO"
360975134.0	06097	"Sonoma CA"
361490582.0	25015	"Hampshire MA"
362283341.0	42091	"Montgomery PA"
361240294.0	55079	"Milwaukee WI"
361953638.0	19183	"Washington IA"
361192811.0	37183	"Wake NC"
361122354.0	09009	"New Haven CT"
361471976.0	41047	"Marion OR"
360986415.0	17031	"Cook IL"
361041388.0	18063	"Hendricks IN"
361671565.0	05055	"Greene AR"
361007867.0	19155	"Pottawattamie IA"
361685059.0	29077	"Greene MO"
361056073.0	18085	"Kosciusko IN"
361666960.0	27053	"Hennepin MN"
361272609.0	48113	"Dallas TX"
361617850.0	48439	"Tarrant TX"
361028007.0	12117	"Seminole FL"
361229045.0	12031	"Duval FL"
361202017.0	45001	"Abbeville SC"
361386908.0	51195	"Wise VA"
361195187.0	39133	"Portage OH"
360989707.0	36081	"Queens NY"
361061606.0	55101	"Racine WI"
361146439.0	04013	"Maricopa AZ"
362793998.0	06047	"Merced CA"
361786257.0	51089	"Henry VA"
361159588.0	51173	"Smyth VA"
360883368.0	41039	"Lane OR"
360981135.0	12053	"Hernando FL"
362211077.0	42011	"Berks PA"
361047347.0	12009	"Brevard FL"
361041817.0	32003	"Clark NV"
362451004.0	13245	"Richmond GA"
361263472.0	42039	"Crawford PA"
360890646.0	55063	"La Crosse WI"
360992961.0	13051	"Chatham GA"
361004720.0	53011	"Clark WA"
361240492.0	41047	"Marion OR"
361179677.0	08059	"Jefferson CO"
360992947.0	37171	"Surry NC"
360974895.0	09009	"New Haven CT"
361746530.0	39049	"Franklin OH"
361050684.0	06037	"Los Angeles CA"
361216511.0	26099	"Macomb MI"
361208820.0	26099	"Macomb MI"
361292833.0	54103	"Wetzel WV"
360998465.0	36071	"Orange NY"
361317178.0	25003	"Berkshire MA"
361523909.0	39077	"Huron OH"
361218251.0	46093	"Meade SD"
362158524.0	29107	"Lafayette MO"
361020095.0	12099	"Palm Beach FL"
361020163.0	12081	"Manatee FL"
361207337.0	53033	"King WA"
362351148.0	26145	"Saginaw MI"
360990707.0	39061	"Hamilton OH"
362325450.0	12086	"Miami-Dade FL"
360993146.0	26075	"Jackson MI"
361440322.0	12095	"Orange FL"
360873370.0	12086	"Miami-Dade FL"
361496727.0	24031	"Montgomery MD"
361184257.0	13135	"Gwinnett GA"
360990929.0	39061	"Hamilton OH"
360863370.0	08031	"Denver CO"
361155571.0	25027	"Worcester MA"
362615234.0	42045	"Delaware PA"
362318284.0	26015	"Barry MI"
362900577.0	06037	"Los Angeles CA"
360975930.0	48029	"Bexar TX"
361585949.0	55131	"Washington WI"
360942412.0	42129	"Westmoreland PA"
361038962.0	36007	"Broome NY"
361047167.0	13035	"Butts GA"
362863196.0	08059	"Jefferson CO"
362174927.0	32003	"Clark NV"
361690782.0	40071	"Kay OK"
362128160.0	51660	"Harrisonburg city VA"
360890741.0	12095	"Orange FL"
361009869.0	05131	"Sebastian AR"
361023183.0	42133	"York PA"
361256021.0	51510	"Alexandria city VA"
361136753.0	32003	"Clark NV"
361319278.0	50023	"Washington VT"
360991954.0	34025	"Monmouth NJ"
360962671.0	23011	"Kennebec ME"
360977015.0	39061	"Hamilton OH"
361250029.0	54061	"Monongalia WV"
361477065.0	06037	"Los Angeles CA"
361119200.0	13121	"Fulton GA"
361297540.0	16027	"Canyon ID"
361006170.0	13051	"Chatham GA"
362892549.0	36037	"Genesee NY"
361069095.0	12117	"Seminole FL"
359711473.0	21123	"Larue KY"
361019035.0	24031	"Montgomery MD"
361006316.0	26163	"Wayne MI"
360981077.0	04019	"Pima AZ"
361801660.0	32510	"Carson City NV"
361701517.0	36029	"Erie NY"
361203329.0	06029	"Kern CA"
361025853.0	25025	"Suffolk MA"
361034310.0	12101	"Pasco FL"
361042209.0	51059	"Fairfax VA"
360976216.0	12127	"Volusia FL"
361102802.0	37031	"Carteret NC"
360987513.0	42041	"Cumberland PA"
360912105.0	08059	"Jefferson CO"
361033620.0	42129	"Westmoreland PA"
361907149.0	42095	"Northampton PA"
361361962.0	51041	"Chesterfield VA"
361047460.0	48157	"Fort Bend TX"
360994481.0	39049	"Franklin OH"
361207699.0	35061	"Valencia NM"
361574616.0	42091	"Montgomery PA"
362516364.0	36047	"Kings NY"
361685156.0	27053	"Hennepin MN"
361046272.0	12001	"Alachua FL"
360016482.0	53033	"King WA"
360961701.0	06065	"Riverside CA"
361228610.0	06077	"San Joaquin CA"
361656290.0	26081	"Kent MI"
361036502.0	12001	"Alachua FL"
361011937.0	36061	"New York NY"
360981991.0	08013	"Boulder CO"
361690848.0	26081	"Kent MI"
362854383.0	36059	"Nassau NY"
361003537.0	55133	"Waukesha WI"
361146833.0	53033	"King WA"
361025353.0	53033	"King WA"
361003851.0	06075	"San Francisco CA"
360991276.0	06085	"Santa Clara CA"
361031773.0	41039	"Lane OR"
361517146.0	29161	"Phelps MO"
361039311.0	26129	"Ogemaw MI"
361013435.0	17055	"Franklin IL"
361122487.0	19013	"Black Hawk IA"
362864510.0	39047	"Fayette OH"
361415241.0	30053	"Lincoln MT"
361994252.0	45043	"Georgetown SC"
362905709.0	28151	"Washington MS"
361016323.0	36029	"Erie NY"
361151504.0	12029	"Dixie FL"
361149578.0	13287	"Turner GA"
361224631.0	06065	"Riverside CA"
362179071.0	26163	"Wayne MI"
361255516.0	31153	"Sarpy NE"
360962409.0	51107	"Loudoun VA"
360983852.0	37081	"Guilford NC"
361348907.0	06031	"Kings CA"
362601465.0	13077	"Coweta GA"
361934071.0	36119	"Westchester NY"
360887506.0	12011	"Broward FL"
362475069.0	12073	"Leon FL"
362278889.0	18163	"Vanderburgh IN"
360941959.0	12103	"Pinellas FL"
362276144.0	12086	"Miami-Dade FL"
362049102.0	39035	"Cuyahoga OH"
362261949.0	39165	"Warren OH"
360946069.0	42101	"Philadelphia PA"
361688109.0	53061	"Snohomish WA"
362083510.0	55079	"Milwaukee WI"
363474678.0	12103	"Pinellas FL"
360962630.0	12035	"Flagler FL"
361122486.0	42019	"Butler PA"
361031222.0	45047	"Greenwood SC"
361149167.0	47123	"Monroe TN"
362518272.0	06037	"Los Angeles CA"
361458178.0	37081	"Guilford NC"
360984070.0	37057	"Davidson NC"
361378491.0	12105	"Polk FL"
361730191.0	12086	"Miami-Dade FL"
360992207.0	37021	"Buncombe NC"
361134942.0	12011	"Broward FL"
362620584.0	17043	"DuPage IL"
361132309.0	28053	"Humphreys MS"
362915763.0	48201	"Harris TX"
362905291.0	36047	"Kings NY"
361339358.0	06085	"Santa Clara CA"
361208904.0	38017	"Cass ND"
361540878.0	23011	"Kennebec ME"
361178599.0	42091	"Montgomery PA"
361034499.0	48273	"Kleberg TX"
362562072.0	06075	"San Francisco CA"
362361226.0	20045	"Douglas KS"
361003241.0	40121	"Pittsburg OK"
361113020.0	22105	"Tangipahoa Parish LA"
361011878.0	47179	"Washington TN"
361044620.0	39119	"Muskingum OH"
361103272.0	29095	"Jackson MO"
360962274.0	49049	"Utah UT"
360968434.0	26081	"Kent MI"
360951684.0	39153	"Summit OH"
362094480.0	49049	"Utah UT"
361000974.0	37153	"Richmond NC"
361172939.0	54039	"Kanawha WV"
360981515.0	42095	"Northampton PA"
361269274.0	55063	"La Crosse WI"
361146101.0	13051	"Chatham GA"
361050843.0	15003	"Honolulu HI"
363416499.0	48165	"Gaines TX"
361741688.0	42037	"Columbia PA"
361489506.0	55063	"La Crosse WI"
361023277.0	19169	"Story IA"
360999344.0	32003	"Clark NV"
361028656.0	53031	"Jefferson WA"
360961858.0	06057	"Nevada CA"
362699587.0	39035	"Cuyahoga OH"
360987128.0	26019	"Benzie MI"
360989324.0	09001	"Fairfield CT"
361009730.0	39055	"Geauga OH"
361845783.0	47093	"Knox TN"
361255252.0	22097	"St. Landry Parish LA"
361386909.0	04013	"Maricopa AZ"
361028109.0	34029	"Ocean NJ"
361003517.0	06037	"Los Angeles CA"
360987985.0	45059	"Laurens SC"
361714448.0	36081	"Queens NY"
363356844.0	36067	"Onondaga NY"
361496222.0	47125	"Montgomery TN"
362055814.0	36047	"Kings NY"
361353924.0	42003	"Allegheny PA"
362802976.0	42071	"Lancaster PA"
362096914.0	32510	"Carson City NV"
361380140.0	34017	"Hudson NJ"
361434132.0	39041	"Delaware OH"
360039036.0	36005	"Bronx NY"
360974476.0	35039	"Rio Arriba NM"
361784100.0	48061	"Cameron TX"
360999951.0	19151	"Pocahontas IA"
360039972.0	09001	"Fairfield CT"
360995494.0	51107	"Loudoun VA"
360999175.0	56037	"Sweetwater WY"
361479063.0	51121	"Montgomery VA"
361098725.0	23001	"Androscoggin ME"
361012232.0	13121	"Fulton GA"
362728183.0	36059	"Nassau NY"
362333480.0	06101	"Sutter CA"
360984121.0	18083	"Knox IN"
360981095.0	11001	"District of Columbia DC"
360974590.0	04013	"Maricopa AZ"
362886622.0	42029	"Chester PA"
362869963.0	12086	"Miami-Dade FL"
361529572.0	48201	"Harris TX"
360962248.0	39055	"Geauga OH"
361070265.0	53005	"Benton WA"
361369417.0	21111	"Jefferson KY"
360876053.0	39029	"Columbiana OH"
361522869.0	12117	"Seminole FL"
361028139.0	36063	"Niagara NY"
361300257.0	06037	"Los Angeles CA"
362283356.0	37065	"Edgecombe NC"
361585061.0	08077	"Mesa CO"
361463433.0	37129	"New Hanover NC"
361058923.0	13015	"Bartow GA"
361061964.0	42095	"Northampton PA"
360992213.0	26163	"Wayne MI"
360932853.0	06067	"Sacramento CA"
361331030.0	47107	"McMinn TN"
361009876.0	42133	"York PA"
361216258.0	51187	"Warren VA"
360901241.0	37049	"Craven NC"
361134777.0	21111	"Jefferson KY"
362913187.0	12057	"Hillsborough FL"
361186831.0	34023	"Middlesex NJ"
360694178.0	40109	"Oklahoma OK"
361329078.0	20125	"Montgomery KS"
361244754.0	47079	"Henry TN"
361176653.0	32003	"Clark NV"
361532671.0	53033	"King WA"
360900776.0	13245	"Richmond GA"
360989197.0	53033	"King WA"
362117337.0	47149	"Rutherford TN"
360985330.0	18177	"Wayne IN"
361015285.0	26061	"Houghton MI"
361053588.0	35001	"Bernalillo NM"
361209471.0	49057	"Weber UT"
362135108.0	36071	"Orange NY"
361063541.0	17031	"Cook IL"
360958142.0	45091	"York SC"
361058878.0	26163	"Wayne MI"
361487710.0	37063	"Durham NC"
361128937.0	06037	"Los Angeles CA"
361028743.0	39061	"Hamilton OH"
361006840.0	49049	"Utah UT"
363100655.0	46055	"Haakon SD"
361484766.0	51059	"Fairfax VA"
361531079.0	42101	"Philadelphia PA"
361112841.0	12011	"Broward FL"
361137845.0	51550	"Chesapeake city VA"
360891100.0	36081	"Queens NY"
362874307.0	37067	"Forsyth NC"
361155017.0	47157	"Shelby TN"
361606292.0	51061	"Fauquier VA"
362871458.0	36047	"Kings NY"
361432065.0	29077	"Greene MO"
361236533.0	51590	"Danville city VA"
361050354.0	19055	"Delaware IA"
361523366.0	12107	"Putnam FL"
361088243.0	39079	"Jackson OH"
362151887.0	36081	"Queens NY"
362417505.0	39119	"Muskingum OH"
361400668.0	48157	"Fort Bend TX"
362504314.0	06099	"Stanislaus CA"
361031391.0	13029	"Bryan GA"
361001710.0	06071	"San Bernardino CA"
361173134.0	18107	"Montgomery IN"
362240119.0	37119	"Mecklenburg NC"
360942896.0	12031	"Duval FL"
362144934.0	12073	"Leon FL"
363485334.0	06085	"Santa Clara CA"
361041326.0	36063	"Niagara NY"
361386923.0	37025	"Cabarrus NC"
361489712.0	36103	"Suffolk NY"
360968078.0	18127	"Porter IN"
361193527.0	39135	"Preble OH"
361471069.0	21047	"Christian KY"
360922313.0	36059	"Nassau NY"
361214422.0	06085	"Santa Clara CA"
361345051.0	29097	"Jasper MO"
360926722.0	04013	"Maricopa AZ"
362122762.0	04013	"Maricopa AZ"
361009224.0	25023	"Plymouth MA"
361011189.0	05031	"Craighead AR"
361375167.0	24033	"Prince Georges MD"
361017232.0	11001	"District of Columbia DC"
363501007.0	48189	"Hale TX"
361252162.0	17031	"Cook IL"
361103219.0	51740	"Portsmouth city VA"
361467701.0	29095	"Jackson MO"
361131763.0	51059	"Fairfax VA"
361319251.0	39017	"Butler OH"
360986423.0	06073	"San Diego CA"
361971919.0	55009	"Brown WI"
361036505.0	53033	"King WA"
361027082.0	13059	"Clarke GA"
362266861.0	13127	"Glynn GA"
361659181.0	53061	"Snohomish WA"
361013519.0	17031	"Cook IL"
361819541.0	48309	"McLennan TX"
360908165.0	53063	"Spokane WA"
360994692.0	32003	"Clark NV"
361330281.0	12086	"Miami-Dade FL"
361754066.0	17197	"Will IL"
361053027.0	30111	"Yellowstone MT"
361146267.0	39025	"Clermont OH"
362419910.0	48157	"Fort Bend TX"
361602555.0	39157	"Tuscarawas OH"
361374190.0	42101	"Philadelphia PA"
361146186.0	37085	"Harnett NC"
360985966.0	53031	"Jefferson WA"
363346672.0	42127	"Wayne PA"
362628663.0	36055	"Monroe NY"
361036806.0	26081	"Kent MI"
361362720.0	25027	"Worcester MA"
317729172.0	05139	"Union AR"
362161126.0	12086	"Miami-Dade FL"
361246346.0	18093	"Lawrence IN"
361998939.0	12095	"Orange FL"
361517466.0	35001	"Bernalillo NM"
363592590.0	17031	"Cook IL"
361056090.0	36067	"Onondaga NY"
361088557.0	12103	"Pinellas FL"
361023366.0	12029	"Dixie FL"
360961985.0	42059	"Greene PA"
361545243.0	48423	"Smith TX"
360895854.0	48029	"Bexar TX"
363100656.0	42133	"York PA"
361303031.0	01097	"Mobile AL"
360941850.0	26125	"Oakland MI"
361338756.0	13135	"Gwinnett GA"
360898084.0	34023	"Middlesex NJ"
360967152.0	17201	"Winnebago IL"
361461697.0	21109	"Jackson KY"
361514042.0	01093	"Marion AL"
361387054.0	55009	"Brown WI"
361028129.0	41051	"Multnomah OR"
362681951.0	12127	"Volusia FL"
360997550.0	24510	"Baltimore city MD"
361047531.0	39133	"Portage OH"
361012386.0	42027	"Centre PA"
362808063.0	39049	"Franklin OH"
361174101.0	18005	"Bartholomew IN"
360883163.0	26099	"Macomb MI"
362410520.0	48355	"Nueces TX"
360990861.0	53053	"Pierce WA"
362210420.0	48497	"Wise TX"
361821895.0	25017	"Middlesex MA"
360999674.0	12099	"Palm Beach FL"
361195308.0	25027	"Worcester MA"
361189314.0	39035	"Cuyahoga OH"
361326370.0	35013	"Dona Ana NM"
361146692.0	22103	"St. Tammany Parish LA"
359950281.0	53011	"Clark WA"
361523509.0	47037	"Davidson TN"
361003998.0	29189	"St. Louis MO"
361236912.0	08059	"Jefferson CO"
361277565.0	06037	"Los Angeles CA"
361009867.0	42035	"Clinton PA"
361248574.0	53033	"King WA"
361208075.0	21185	"Oldham KY"
361000921.0	17043	"DuPage IL"
361172685.0	53005	"Benton WA"
362757345.0	48141	"El Paso TX"
361513714.0	26065	"Ingham MI"
360686667.0	04013	"Maricopa AZ"
362864939.0	25009	"Essex MA"
361438191.0	20161	"Riley KS"
361047207.0	39153	"Summit OH"
361056050.0	39151	"Stark OH"
361073014.0	13021	"Bibb GA"
361056484.0	22051	"Jefferson Parish LA"
362710137.0	37183	"Wake NC"
361758441.0	08069	"Larimer CO"
361003958.0	42129	"Westmoreland PA"
361010604.0	06059	"Orange CA"
361353964.0	45077	"Pickens SC"
361095048.0	13115	"Floyd GA"
361510994.0	17031	"Cook IL"
361262594.0	42003	"Allegheny PA"
361072943.0	35001	"Bernalillo NM"
361650312.0	48355	"Nueces TX"
361067473.0	54031	"Hardy WV"
361050042.0		""
361203347.0	51590	"Danville city VA"
361044543.0	36055	"Monroe NY"
361462359.0	39085	"Lake OH"
361455375.0	18097	"Marion IN"
361024052.0	36029	"Erie NY"
361421843.0	26021	"Berrien MI"
362361712.0	42033	"Clearfield PA"
361012032.0	47135	"Perry TN"
361211599.0	08031	"Denver CO"
361019449.0	18097	"Marion IN"
360023729.0	27123	"Ramsey MN"
361455288.0	17031	"Cook IL"
361207273.0	55063	"La Crosse WI"
360997938.0	06037	"Los Angeles CA"
361009708.0	12001	"Alachua FL"
361020450.0	37063	"Durham NC"
361053522.0	55051	"Iron WI"
362171698.0	37051	"Cumberland NC"
359941512.0	12095	"Orange FL"
360976300.0	36047	"Kings NY"
360868302.0	09005	"Litchfield CT"
360941615.0	39165	"Warren OH"
360983997.0	06067	"Sacramento CA"
362836155.0	39081	"Jefferson OH"
361134485.0	51740	"Portsmouth city VA"
361039072.0	39061	"Hamilton OH"
362020008.0	34007	"Camden NJ"
362850889.0	01051	"Elmore AL"
360870880.0	26147	"St. Clair MI"
362797810.0	17143	"Peoria IL"
361041187.0	26163	"Wayne MI"
361057975.0	17031	"Cook IL"
361208503.0	44009	"Washington RI"
360981507.0	18183	"Whitley IN"
362720663.0	06037	"Los Angeles CA"
361140288.0	17145	"Perry IL"
362944951.0	06037	"Los Angeles CA"
361166684.0	48157	"Fort Bend TX"
361067309.0	42101	"Philadelphia PA"
361124439.0	48113	"Dallas TX"
361366470.0	36029	"Erie NY"
361050070.0	48039	"Brazoria TX"
361431690.0	12086	"Miami-Dade FL"
362602071.0	12127	"Volusia FL"
360942988.0	12011	"Broward FL"
360975835.0	42101	"Philadelphia PA"
361183174.0	39113	"Montgomery OH"
361206896.0	55097	"Portage WI"
362699644.0	09007	"Middlesex CT"
360996923.0	13217	"Newton GA"
360996481.0	36007	"Broome NY"
362870973.0	36057	"Montgomery NY"
360974577.0	27053	"Hennepin MN"
359295581.0	13117	"Forsyth GA"
361069079.0	10003	"New Castle DE"
363194774.0	12021	"Collier FL"
361149182.0	06085	"Santa Clara CA"
362527019.0	37107	"Lenoir NC"
361336859.0	42085	"Mercer PA"
361822311.0	12105	"Polk FL"
361038853.0	32031	"Washoe NV"
360895652.0	39049	"Franklin OH"
361047760.0	41005	"Clackamas OR"
361492405.0	39061	"Hamilton OH"
360947567.0	25027	"Worcester MA"
361050282.0	39093	"Lorain OH"
361693399.0	27053	"Hennepin MN"
360023968.0	04013	"Maricopa AZ"
361031719.0	12131	"Walton FL"
360981604.0	42091	"Montgomery PA"
361333938.0	42003	"Allegheny PA"
363100665.0	19169	"Story IA"
361013371.0	12053	"Hernando FL"
361007577.0	04019	"Pima AZ"
360976049.0	18105	"Monroe IN"
361742151.0	27053	"Hennepin MN"
361031238.0	51107	"Loudoun VA"
362357584.0	12086	"Miami-Dade FL"
360979506.0	13111	"Fannin GA"
363100667.0	17043	"DuPage IL"
361152223.0	39151	"Stark OH"
361892856.0	42017	"Bucks PA"
362407299.0	36111	"Ulster NY"
362961973.0	16055	"Kootenai ID"
360900646.0	18141	"St. Joseph IN"
361734955.0	17177	"Stephenson IL"
361635120.0	06085	"Santa Clara CA"
363330192.0	06037	"Los Angeles CA"
360997040.0	01097	"Mobile AL"
360974832.0	05067	"Jackson AR"
362791430.0	48241	"Jasper TX"
360987115.0	17097	"Lake IL"
361813142.0	39147	"Seneca OH"
360980028.0	41071	"Yamhill OR"
361359831.0	08005	"Arapahoe CO"
361030745.0	30111	"Yellowstone MT"
361009232.0	08075	"Logan CO"
362498116.0	13245	"Richmond GA"
361176651.0	34015	"Gloucester NJ"
361012409.0	36025	"Delaware NY"
362570730.0	04017	"Navajo AZ"
361397102.0	12099	"Palm Beach FL"
362137382.0	06037	"Los Angeles CA"
361347971.0	26065	"Ingham MI"
362937555.0	13297	"Walton GA"
361339861.0	42079	"Luzerne PA"
362381416.0	48201	"Harris TX"
361333932.0	18019	"Clark IN"
361136508.0	22017	"Caddo Parish LA"
360977071.0	12031	"Duval FL"
362171229.0	42107	"Schuylkill PA"
360997827.0	06075	"San Francisco CA"
361033786.0	12073	"Leon FL"
362858779.0	27003	"Anoka MN"
361256379.0	42045	"Delaware PA"
361580687.0	04013	"Maricopa AZ"
360998043.0	40027	"Cleveland OK"
361006674.0	12103	"Pinellas FL"
361124748.0	37133	"Onslow NC"
362435829.0	12011	"Broward FL"
361203489.0	06059	"Orange CA"
361301554.0	19153	"Polk IA"
360906696.0	12127	"Volusia FL"
361300147.0	12099	"Palm Beach FL"
360931825.0	42043	"Dauphin PA"
363864060.0	12117	"Seminole FL"
360981528.0	26099	"Macomb MI"
360994581.0	40031	"Comanche OK"
361307646.0	36081	"Queens NY"
361140521.0	17179	"Tazewell IL"
361679888.0	42019	"Butler PA"
362268276.0	36047	"Kings NY"
362213538.0	48085	"Collin TX"
362869814.0	34023	"Middlesex NJ"
361167395.0	41005	"Clackamas OR"
362144555.0	40101	"Muskogee OK"
361372794.0	42003	"Allegheny PA"
361914665.0	12011	"Broward FL"
361061623.0	28051	"Holmes MS"
361041407.0	19153	"Polk IA"
362201799.0	10003	"New Castle DE"
361055968.0	12086	"Miami-Dade FL"
362866237.0	44007	"Providence RI"
361249894.0	18003	"Allen IN"
361199722.0	12107	"Putnam FL"
361094501.0	42071	"Lancaster PA"
361294801.0	22033	"East Baton Rouge Parish LA"
360985361.0	01043	"Cullman AL"
361166151.0	29141	"Morgan MO"
362817400.0	06013	"Contra Costa CA"
362945438.0	32003	"Clark NV"
361209769.0	39085	"Lake OH"
361198169.0	37009	"Ashe NC"
362863123.0	29189	"St. Louis MO"
361030955.0	08123	"Weld CO"
362117471.0	12095	"Orange FL"
361394753.0	17029	"Coles IL"
360992812.0	42055	"Franklin PA"
361516930.0	06071	"San Bernardino CA"
361143876.0	22019	"Calcasieu Parish LA"
361365061.0	18097	"Marion IN"
361601654.0	06037	"Los Angeles CA"
362772957.0	36061	"New York NY"
362638836.0	04013	"Maricopa AZ"
360050433.0	36047	"Kings NY"
363100668.0	12101	"Pasco FL"
361029028.0	39049	"Franklin OH"
361190902.0	41039	"Lane OR"
361140143.0	36075	"Oswego NY"
361269454.0	39153	"Summit OH"
361112773.0	12071	"Lee FL"
361434357.0	25023	"Plymouth MA"
361074883.0	48167	"Galveston TX"
361392528.0	54061	"Monongalia WV"
361771539.0	18117	"Orange IN"
361659424.0	36047	"Kings NY"
361053182.0	06037	"Los Angeles CA"
361496677.0	47157	"Shelby TN"
361371401.0	54061	"Monongalia WV"
361211842.0	34017	"Hudson NJ"
361502532.0	51179	"Stafford VA"
361421381.0	39147	"Seneca OH"
361455369.0	51089	"Henry VA"
361365557.0	48029	"Bexar TX"
360898103.0	44009	"Washington RI"
363376699.0	37067	"Forsyth NC"
361192355.0	23003	"Aroostook ME"
361012252.0	42121	"Venango PA"
361436840.0	26081	"Kent MI"
362876886.0	42101	"Philadelphia PA"
